ID,mass,MpH,MpNH4,MpNa,MmH,MmHpCHO2
PC 42:7,859.609107,860.616387,877.642937,882.598327,0,904.607307
PC 41:0,859.703007,860.710287,877.736837,882.692227,0,904.701207
PC O-42:0,859.739392,860.746672,877.773222,882.728612,0,904.737592
PC 42:6,861.624757,862.632037,879.658587,884.613977,0,906.622957
PC 42:5,863.640407,864.647687,881.674237,886.629627,0,908.638607
PC 42:4,865.656057,866.663337,883.689887,888.645277,0,910.654257
PC 42:3,867.671707,868.678987,885.705537,890.660927,0,912.669907
PC 42:2,869.687357,870.694637,887.721187,892.676577,0,914.685557
PC 42:1,871.703007,872.710287,889.736837,894.692227,0,916.701207
PC 42:0,873.718657,874.725937,891.752487,896.707877,0,918.716857
PC 43:6,875.640407,876.647687,893.674237,898.629627,0,920.638607
PC 44:12,877.562157,878.569437,895.595987,900.551377,0,922.560357
PC O-44:5,877.692442,878.699722,895.726272,900.681662,0,922.690642
PC 43:4,879.671707,880.678987,897.705537,902.660927,0,924.669907
PC O-44:4,879.708092,880.715372,897.741922,902.697312,0,924.706292
PC 44:10,881.593457,882.600737,899.627287,904.582677,0,926.591657
PC O-44:3,881.723742,882.731022,899.757572,904.712962,0,926.721942
PC 43:2,883.703007,884.710287,901.736837,906.692227,0,928.701207
PC 44:8,885.624757,886.632037,903.658587,908.613977,0,930.622957
PC 43:1,885.718657,886.725937,903.752487,908.707877,0,930.716857
PC 44:7,887.640407,888.647687,905.674237,910.629627,0,932.638607
PC 43:0,887.734307,888.741587,905.768137,910.723527,0,932.732507
PC 44:6,889.656057,890.663337,907.689887,912.645277,0,934.654257
PC 44:5,891.671707,892.678987,909.705537,914.660927,0,936.669907
PC 44:4,893.687357,894.694637,911.721187,916.676577,0,938.685557
PC 44:3,895.703007,896.710287,913.736837,918.692227,0,940.701207
PC 44:2,897.718657,898.725937,915.752487,920.707877,0,942.716857
PC 44:1,899.734307,900.741587,917.768137,922.723527,0,944.732507
PC 44:0,901.749957,902.757237,919.783787,924.739177,0,946.748157
PC 46:2,925.749957,926.757237,943.783787,948.739177,0,970.748157
